this_week	last_week	end_2014	country	flag_url	name	player_url	avg_points	total_points	event_played_divisor	points_lost	points_gained	events_played_actual
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Alex Henderson	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19216	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Corey Jones	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19217	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Kim Nammchul	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19218	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Andrew Kirkman	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19219	-	-	40	-	-	3
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Josh Knott	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19220	-	-	40	-	-	1
1603	1599	1548	JPN	http://www.owgr.com/styles/img/flags/JPN.png	Sugura Kugai	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19221	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Nathan Mann	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19222	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Mark McFadden	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19223	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	David Micheluzzi	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19224	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Jaques Neilson	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19225	-	-	40	-	-	2
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Mitchell Norbis	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19226	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Todd Ostler	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19227	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Brayden Peterson	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19228	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Angus Radford	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19229	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Jacob Rennie	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19230	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Joel Shields	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19231	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Travis Smyth	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19232	-	-	40	-	-	2
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Dale Williamson	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19233	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Blake Windred	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19234	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Corey Wittenberg	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19235	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Matthew Wittenberg	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19236	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Charles Wright	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19237	-	-	40	-	-	6
1603	1599	1548	JPN	http://www.owgr.com/styles/img/flags/JPN.png	Masami Nakamura(am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19238	-	-	40	-	-	1
1603	1599	1548	THA	http://www.owgr.com/styles/img/flags/THA.png	Teanchai Krisanavanich	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19239	-	-	40	-	-	2
1603	1599	1548	THA	http://www.owgr.com/styles/img/flags/THA.png	Sakchai Sirmiaya	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19240	-	-	40	-	-	3
1603	1599	1548	THA	http://www.owgr.com/styles/img/flags/THA.png	Paradorn Srichaphan	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19241	-	-	40	-	-	3
1603	1599	1548	KOR	http://www.owgr.com/styles/img/flags/KOR.png	Sungbaek Kim(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19242	-	-	40	-	-	1
1603	1599	1548	KOR	http://www.owgr.com/styles/img/flags/KOR.png	Woojin Lee	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19243	-	-	40	-	-	2
1603	1599	1548	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Maximiliano Aparicio	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19244	-	-	40	-	-	1
1603	1599	1548	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Carlos Baquedano	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19245	-	-	40	-	-	1
1603	1599	1548	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Ignacio Basagoitia	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19246	-	-	40	-	-	1
1603	1599	1548	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Thomas Burgemeister	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19247	-	-	40	-	-	1
1603	1599	1548	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Carlos Bustos	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19248	-	-	40	-	-	1
1603	1599	1548	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Nicolas Cabello	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19249	-	-	40	-	-	1
1603	1599	1548	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Sergio Carrasco	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19250	-	-	40	-	-	1
1603	1599	1548	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Tomas Correa	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19251	-	-	40	-	-	1
1603	1599	1548	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Ignacio Diaz	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19252	-	-	40	-	-	1
1603	1599	1548	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Tomas Gana	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19253	-	-	40	-	-	1
1603	1599	1548	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Rodrigo Jeria	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19254	-	-	40	-	-	1
1603	1599	1548	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Francisco J. Torres	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19255	-	-	40	-	-	1
1603	1599	1548	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Francisco Villablanca	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19256	-	-	40	-	-	1
1603	1599	1548	CHI	http://www.owgr.com/styles/img/flags/CHI.png	Matias Williams	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19257	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	James Marchesani	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19258	-	-	40	-	-	5
1603	1599	1548	TPE	http://www.owgr.com/styles/img/flags/TPE.png	Ying Feng Fu	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19259	-	-	40	-	-	1
1603	1599	1548	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Li Jian Shan	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19260	-	-	40	-	-	5
1603	1599	1548	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Liu Jia Qiang	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19261	-	-	40	-	-	1
1603	1599	1548	HKG	http://www.owgr.com/styles/img/flags/HKG.png	Oliver Roberts	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19262	-	-	40	-	-	2
1603	1599	1548	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Sun Yi Cheng	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19263	-	-	40	-	-	5
1603	1599	1548	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Yao Yu Xiang	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19264	-	-	40	-	-	1
1603	1599	1548	KOR	http://www.owgr.com/styles/img/flags/KOR.png	Youngmin Jeong	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19049	-	-	40	-	-	1
1603	1599	1548	KOR	http://www.owgr.com/styles/img/flags/KOR.png	Cheolseong Kim	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19050	-	-	40	-	-	2
1603	1599	1548	KOR	http://www.owgr.com/styles/img/flags/KOR.png	Chanhee Park	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19051	-	-	40	-	-	2
1603	1599	1548	KOR	http://www.owgr.com/styles/img/flags/KOR.png	Myoungsae Ryu	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19052	-	-	40	-	-	1
1603	1599	1548	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Yang Jin-xu	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19054	-	-	40	-	-	1
1603	1599	1548	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Yuan Shao-teng(AM)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19055	-	-	40	-	-	1
1603	1599	1548	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Zhang Jun-tao	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19056	-	-	40	-	-	1
1603	1599	1548	JPN	http://www.owgr.com/styles/img/flags/JPN.png	Shota MITSUGI	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19057	-	-	40	-	-	1
1603	1599	1548	JPN	http://www.owgr.com/styles/img/flags/JPN.png	Mark NISHIWAKI	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19058	-	-	40	-	-	1
1603	1599	1548	JPN	http://www.owgr.com/styles/img/flags/JPN.png	Ryunosuke SAKANE	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19059	-	-	40	-	-	1
1603	1599	1548	JPN	http://www.owgr.com/styles/img/flags/JPN.png	Ryuzo SAKASHITA	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19060	-	-	40	-	-	1
1603	1599	1548	JPN	http://www.owgr.com/styles/img/flags/JPN.png	Taiga SUGIHARA	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19061	-	-	40	-	-	2
1603	1599	1548	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Sun Shi-lei	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19062	-	-	40	-	-	1
1603	1599	1548	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Chen Chan-ping	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19063	-	-	40	-	-	1
1603	1599	1548	HKG	http://www.owgr.com/styles/img/flags/HKG.png	Martin Liu(AM)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19064	-	-	40	-	-	1
1603	1599	1548	HKG	http://www.owgr.com/styles/img/flags/HKG.png	Michael Regan Wong(AM)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19065	-	-	40	-	-	1
1603	1599	1548	ENG	http://www.owgr.com/styles/img/flags/ENG.png	David Andrews	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19067	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Haydn Barron	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19068	-	-	40	-	-	1
1603	1599	1548	ENG	http://www.owgr.com/styles/img/flags/ENG.png	Michael Borrett	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19069	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Lewis Clay	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19070	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Jose De Sousa	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19071	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Joseph (Jeong) Ha	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19072	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Fred Lee	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19073	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Grant Lewis	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19075	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Brody Martin	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19076	-	-	40	-	-	2
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Ben Seward	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19077	-	-	40	-	-	1
1603	1599	1548	MEX	http://www.owgr.com/styles/img/flags/MEX.png	Federico Ortiz	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19078	-	-	40	-	-	1
1603	1599	1548	MEX	http://www.owgr.com/styles/img/flags/MEX.png	Gerardo Ruiz	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19079	-	-	40	-	-	7
1603	1599	1548	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Sun Zhuangzhu(AM)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19080	-	-	40	-	-	1
1603	1599	1548	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Zhao Hui	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19081	-	-	40	-	-	1
1603	1599	1548	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Zou Lin-yun	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19082	-	-	40	-	-	5
1603	1599	1548	JPN	http://www.owgr.com/styles/img/flags/JPN.png	Taisho Okabe	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19083	-	-	40	-	-	1
1603	1599	1548	JPN	http://www.owgr.com/styles/img/flags/JPN.png	Masashi Shirouzu	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19084	-	-	40	-	-	1
1603	1599	1548	RSA	http://www.owgr.com/styles/img/flags/RSA.png	Ruwan Combrink	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19086	-	-	40	-	-	1
1603	1599	1548	TPE	http://www.owgr.com/styles/img/flags/TPE.png	Hsu Li Sheng	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19087	-	-	40	-	-	1
1603	1599	1548	TPE	http://www.owgr.com/styles/img/flags/TPE.png	Kou Feng Chuan	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19088	-	-	40	-	-	3
1603	1599	1548	TPE	http://www.owgr.com/styles/img/flags/TPE.png	Lin Ho-wei	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19089	-	-	40	-	-	1
1603	1599	1548	TPE	http://www.owgr.com/styles/img/flags/TPE.png	Wang Cheng-Chi	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19090	-	-	40	-	-	6
1603	1599	1548	TPE	http://www.owgr.com/styles/img/flags/TPE.png	Yang Wen-lai	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19091	-	-	40	-	-	3
1603	1599	1548	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Zhou Yu-feng	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19092	-	-	40	-	-	1
1603	1599	1548	MEX	http://www.owgr.com/styles/img/flags/MEX.png	Joaquin Arguelles	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19093	-	-	40	-	-	1
1603	1599	1548	MEX	http://www.owgr.com/styles/img/flags/MEX.png	Rosendo Castaneda	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19094	-	-	40	-	-	1
1603	1599	1548	MEX	http://www.owgr.com/styles/img/flags/MEX.png	Emilio Flores	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19095	-	-	40	-	-	1
1603	1599	1548	MEX	http://www.owgr.com/styles/img/flags/MEX.png	Ramon Garcia	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19096	-	-	40	-	-	1
1603	1599	1548	MEX	http://www.owgr.com/styles/img/flags/MEX.png	Andres Gonzalez-Zapata	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19097	-	-	40	-	-	1
1603	1599	1548	MEX	http://www.owgr.com/styles/img/flags/MEX.png	Jose Domingo Guzman	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19098	-	-	40	-	-	1
1603	1599	1548	MEX	http://www.owgr.com/styles/img/flags/MEX.png	Francisco Osio	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19099	-	-	40	-	-	1
1603	1599	1548	MEX	http://www.owgr.com/styles/img/flags/MEX.png	Juan Padilla	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19100	-	-	40	-	-	1
1603	1599	1548	MEX	http://www.owgr.com/styles/img/flags/MEX.png	Juan Pallach	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19101	-	-	40	-	-	1
1603	1599	1548	MEX	http://www.owgr.com/styles/img/flags/MEX.png	Jose Javier Ramirez	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19102	-	-	40	-	-	2
1603	1599	1548	MEX	http://www.owgr.com/styles/img/flags/MEX.png	Pablo Rincon	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19103	-	-	40	-	-	2
1603	1599	1548	MEX	http://www.owgr.com/styles/img/flags/MEX.png	Alejandro Salmoran	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19104	-	-	40	-	-	1
1603	1599	1548	MEX	http://www.owgr.com/styles/img/flags/MEX.png	Santiago Varela	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19105	-	-	40	-	-	1
1603	1599	1548	MEX	http://www.owgr.com/styles/img/flags/MEX.png	Jorge Villar	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19106	-	-	40	-	-	1
1603	1599	1548	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Guo Si-xian(Am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19107	-	-	40	-	-	1
1603	1599	1548	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Liu Zi-wei(am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19108	-	-	40	-	-	1
1603	1599	1548	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Peng Shuai	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19109	-	-	40	-	-	1
1603	1599	1548	CHN	http://www.owgr.com/styles/img/flags/CHN.png	Zhang Zi-Hong(am)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19110	-	-	40	-	-	1
1603	1599	1548	ENG	http://www.owgr.com/styles/img/flags/ENG.png	Chris Connell	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19111	-	-	40	-	-	1
1603	1599	1548	KOR	http://www.owgr.com/styles/img/flags/KOR.png	Juseung Lee	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19112	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Paul Bucan	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19114	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Joshua Fewkes	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19115	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Bradley McLellan	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19116	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Glenn Paul	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19117	-	-	40	-	-	1
1603	1599	1548	AUS	http://www.owgr.com/styles/img/flags/AUS.png	Harrison Russell	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19118	-	-	40	-	-	4
1603	1599	1548	OMA	http://www.owgr.com/styles/img/flags/OMA.png	Hamood Al Harthy(AM)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19119	-	-	40	-	-	1
1603	1599	1548	RSA	http://www.owgr.com/styles/img/flags/RSA.png	David Hon	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19120	-	-	40	-	-	1
1603	1599	1548	ENG	http://www.owgr.com/styles/img/flags/ENG.png	Haydn McCullen(AM)	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19121	-	-	40	-	-	1
1603	1599	1548	SUI	http://www.owgr.com/styles/img/flags/SUI.png	Tim Pfister	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19122	-	-	40	-	-	2
1603	1599	1548	PER	http://www.owgr.com/styles/img/flags/PER.png	Jose Luis Munoz	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19123	-	-	40	-	-	1
1603	1599	1548	PER	http://www.owgr.com/styles/img/flags/PER.png	Alonso Palma	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19124	-	-	40	-	-	1
1603	1599	1548	PER	http://www.owgr.com/styles/img/flags/PER.png	Miguel Tola	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19125	-	-	40	-	-	1
1603	1599	1548	IND	http://www.owgr.com/styles/img/flags/IND.png	Kunaal Bhatia	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19126	-	-	40	-	-	1
1603	1599	1548	IND	http://www.owgr.com/styles/img/flags/IND.png	Arul C	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19127	-	-	40	-	-	1
1603	1599	1548	IND	http://www.owgr.com/styles/img/flags/IND.png	Madhusudan C S	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19128	-	-	40	-	-	1
1603	1599	1548	IND	http://www.owgr.com/styles/img/flags/IND.png	Yashas Chandra	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19129	-	-	40	-	-	1
1603	1599	1548	IND	http://www.owgr.com/styles/img/flags/IND.png	Stanley DOSS	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19130	-	-	40	-	-	1
1603	1599	1548	IND	http://www.owgr.com/styles/img/flags/IND.png	Sumedh Gangal	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19131	-	-	40	-	-	1
1603	1599	1548	IND	http://www.owgr.com/styles/img/flags/IND.png	Gagandeep Ghotra	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19132	-	-	40	-	-	1
1603	1599	1548	IND	http://www.owgr.com/styles/img/flags/IND.png	Manish Goyal	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19133	-	-	40	-	-	1
1603	1599	1548	IND	http://www.owgr.com/styles/img/flags/IND.png	Harish K	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19134	-	-	40	-	-	1
1603	1599	1548	IND	http://www.owgr.com/styles/img/flags/IND.png	Abdul K H	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19135	-	-	40	-	-	1
1603	1599	1548	IND	http://www.owgr.com/styles/img/flags/IND.png	Dinesh Kahar	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19136	-	-	40	-	-	2
1603	1599	1548	IND	http://www.owgr.com/styles/img/flags/IND.png	Pranav Kaul	http://www.owgr.com/en/Ranking/PlayerProfile.aspx?playerID=19137	-	-	40	-	-	2
